ID_CONTINUO,LONGITUD,LATITUD
6467,-45,54
6468,-45,55
6469,-45,56
6470,-45,57
6471,-45,58
6472,-45,59
6473,-45,60
6474,-45,61
6475,-45,62
6476,-45,63
6477,-45,64
6478,-45,65
6479,-45,66
6480,-45,67
6481,-45,68
6482,-45,69
6483,-45,70
6484,-45,71
6485,-45,72
6486,-45,73
6487,-45,74
6488,-45,75
6489,-45,76
6490,-45,77
6491,-45,78
6492,-45,79
6493,-45,80
6494,-45,81
6495,-45,82
6496,-45,83
6497,-45,84
6498,-45,85
6499,-45,86
6500,-45,87
6501,-45,88
6502,-45,89
6503,-45,90
6504,-30,-90
6505,-30,-89
6506,-30,-88
6507,-30,-87
6508,-30,-86
6509,-30,-85
6510,-30,-84
6511,-30,-83
6512,-30,-82
6513,-30,-81
6514,-30,-80
6515,-30,-79
6516,-30,-78
6517,-30,-77
6518,-30,-76
6519,-30,-75
6520,-30,-74
6521,-30,-73
6522,-30,-72
6523,-30,-71
6524,-30,-70
6525,-30,-69
6526,-30,-68
6527,-30,-67
6528,-30,-66
6529,-30,-65
6530,-30,-64
6531,-30,-63
6532,-30,-62
6533,-30,-61
6534,-30,-60
6535,-30,-59
6536,-30,-58
6537,-30,-57
6538,-30,-56
6539,-30,-55
6540,-30,-54
6541,-30,-53
6542,-30,-52
6543,-30,-51
6544,-30,-50
6545,-30,-49
6546,-30,-48
6547,-30,-47
6548,-30,-46
6549,-30,-45
6550,-30,-44
6551,-30,-43
6552,-30,-42
6553,-30,-41
6554,-30,-40
6555,-30,-39
6556,-30,-38
6557,-30,-37
6558,-30,-36
6559,-30,-35
6560,-30,-34
6561,-30,-33
6562,-30,-32
6563,-30,-31
6564,-30,-30
6565,-30,-29
6566,-30,-28
6567,-30,-27
6568,-30,-26
6569,-30,-25
6570,-30,-24
6571,-30,-23
6572,-30,-22
6573,-30,-21
6574,-30,-20
6575,-30,-19
6576,-30,-18
6577,-30,-17
6578,-30,-16
6579,-30,-15
6580,-30,-14
6581,-30,-13
6582,-30,-12
6583,-30,-11
6584,-30,-10
6585,-30,-9
6586,-30,-8
6587,-30,-7
6588,-30,-6
6589,-30,-5
6590,-30,-4
6591,-30,-3
6592,-30,-2
6593,-30,-1
6594,-30,0
6595,-30,1
6596,-30,2
6597,-30,3
6598,-30,4
6599,-30,5
6600,-30,6
6601,-30,7
6602,-30,8
6603,-30,9
6604,-30,10
6605,-30,11
6606,-30,12
6607,-30,13
6608,-30,14
6609,-30,15
6610,-30,16
6611,-30,17
6612,-30,18
6613,-30,19
6614,-30,20
6615,-30,21
6616,-30,22
6617,-30,23
6618,-30,24
6619,-30,25
6620,-30,26
6621,-30,27
6622,-30,28
6623,-30,29
6624,-30,30
6625,-30,31
6626,-30,32
6627,-30,33
6628,-30,34
6629,-30,35
6630,-30,36
6631,-30,37
6632,-30,38
6633,-30,39
6634,-30,40
6635,-30,41
6636,-30,42
6637,-30,43
6638,-30,44
6639,-30,45
6640,-30,46
6641,-30,47
6642,-30,48
6643,-30,49
6644,-30,50
6645,-30,51
6646,-30,52
6647,-30,53
6648,-30,54
6649,-30,55
6650,-30,56
6651,-30,57
6652,-30,58
6653,-30,59
6654,-30,60
6655,-30,61
6656,-30,62
6657,-30,63
6658,-30,64
6659,-30,65
6660,-30,66
6661,-30,67
6662,-30,68
6663,-30,69
6664,-30,70
6665,-30,71
6666,-30,72
6667,-30,73
6668,-30,74
6669,-30,75
6670,-30,76
6671,-30,77
6672,-30,78
6673,-30,79
6674,-30,80
6675,-30,81
6676,-30,82
6677,-30,83
6678,-30,84
6679,-30,85
6680,-30,86
6681,-30,87
6682,-30,88
6683,-30,89
6684,-30,90
6685,-15,-90
6686,-15,-89
6687,-15,-88
6688,-15,-87
6689,-15,-86
6690,-15,-85
6691,-15,-84
6692,-15,-83
6693,-15,-82
6694,-15,-81
6695,-15,-80
6696,-15,-79
6697,-15,-78
6698,-15,-77
6699,-15,-76
6700,-15,-75
6701,-15,-74
6702,-15,-73
6703,-15,-72
6704,-15,-71
6705,-15,-70
6706,-15,-69
6707,-15,-68
6708,-15,-67
6709,-15,-66
6710,-15,-65
6711,-15,-64
6712,-15,-63
6713,-15,-62
6714,-15,-61
6715,-15,-60
6716,-15,-59
6717,-15,-58
6718,-15,-57
6719,-15,-56
6720,-15,-55
6721,-15,-54
6722,-15,-53
6723,-15,-52
6724,-15,-51
6725,-15,-50
6726,-15,-49
6727,-15,-48
6728,-15,-47
6729,-15,-46
6730,-15,-45
6731,-15,-44
6732,-15,-43
6733,-15,-42
6734,-15,-41
6735,-15,-40
6736,-15,-39
6737,-15,-38
6738,-15,-37
6739,-15,-36
6740,-15,-35
6741,-15,-34
6742,-15,-33
6743,-15,-32
6744,-15,-31
6745,-15,-30
6746,-15,-29
6747,-15,-28
6748,-15,-27
6749,-15,-26
6750,-15,-25
6751,-15,-24
6752,-15,-23
6753,-15,-22
6754,-15,-21
6755,-15,-20
6756,-15,-19
6757,-15,-18
6758,-15,-17
6759,-15,-16
6760,-15,-15
6761,-15,-14
6762,-15,-13
6763,-15,-12
6764,-15,-11
6765,-15,-10
6766,-15,-9
6767,-15,-8
6768,-15,-7
6769,-15,-6
6770,-15,-5
6771,-15,-4
6772,-15,-3
6773,-15,-2
6774,-15,-1
6775,-15,0
6776,-15,1
6777,-15,2
6778,-15,3
6779,-15,4
6780,-15,5
6781,-15,6
6782,-15,7
6783,-15,8
6784,-15,9
6785,-15,10
6786,-15,11
6787,-15,12
6788,-15,13
6789,-15,14
6790,-15,15
6791,-15,16
6792,-15,17
6793,-15,18
6794,-15,19
6795,-15,20
6796,-15,21
6797,-15,22
6798,-15,23
6799,-15,24
6800,-15,25
6801,-15,26
6802,-15,27
6803,-15,28
6804,-15,29
6805,-15,30
6806,-15,31
6807,-15,32
6808,-15,33
6809,-15,34
6810,-15,35
6811,-15,36
6812,-15,37
6813,-15,38
6814,-15,39
6815,-15,40
6816,-15,41
6817,-15,42
6818,-15,43
6819,-15,44
6820,-15,45
6821,-15,46
6822,-15,47
6823,-15,48
6824,-15,49
6825,-15,50
6826,-15,51
6827,-15,52
6828,-15,53
6829,-15,54
6830,-15,55
6831,-15,56
6832,-15,57
6833,-15,58
6834,-15,59
6835,-15,60
6836,-15,61
6837,-15,62
6838,-15,63
6839,-15,64
6840,-15,65
6841,-15,66
6842,-15,67
6843,-15,68
6844,-15,69
6845,-15,70
6846,-15,71
6847,-15,72
6848,-15,73
6849,-15,74
6850,-15,75
6851,-15,76
6852,-15,77
6853,-15,78
6854,-15,79
6855,-15,80
6856,-15,81
6857,-15,82
6858,-15,83
6859,-15,84
6860,-15,85
6861,-15,86
6862,-15,87
6863,-15,88
6864,-15,89
6865,-15,90
6866,0,-90
6867,0,-89
6868,0,-88
6869,0,-87
6870,0,-86
6871,0,-85
6872,0,-84
6873,0,-83
6874,0,-82
6875,0,-81
6876,0,-80
6877,0,-79
6878,0,-78
6879,0,-77
6880,0,-76
6881,0,-75
6882,0,-74
6883,0,-73
6884,0,-72
6885,0,-71
6886,0,-70
6887,0,-69
6888,0,-68
6889,0,-67
6890,0,-66
6891,0,-65
6892,0,-64
6893,0,-63
6894,0,-62
6895,0,-61
6896,0,-60
6897,0,-59
6898,0,-58
6899,0,-57
6900,0,-56
6901,0,-55
6902,0,-54
6903,0,-53
6904,0,-52
6905,0,-51
6906,0,-50
6907,0,-49
6908,0,-48
6909,0,-47
6910,0,-46
6911,0,-45
6912,0,-44
6913,0,-43
6914,0,-42
6915,0,-41
6916,0,-40
6917,0,-39
6918,0,-38
6919,0,-37
6920,0,-36
6921,0,-35
6922,0,-34
6923,0,-33
6924,0,-32
6925,0,-31
6926,0,-30
6927,0,-29
6928,0,-28
6929,0,-27
6930,0,-26
6931,0,-25
6932,0,-24
6933,0,-23
6934,0,-22
6935,0,-21
6936,0,-20
6937,0,-19
6938,0,-18
6939,0,-17
6940,0,-16
6941,0,-15
6942,0,-14
6943,0,-13
6944,0,-12
6945,0,-11
6946,0,-10
6947,0,-9
6948,0,-8
6949,0,-7
6950,0,-6
6951,0,-5
6952,0,-4
6953,0,-3
6954,0,-2
6955,0,-1
6956,0,0
6957,0,1
6958,0,2
6959,0,3
6960,0,4
6961,0,5
6962,0,6
6963,0,7
6964,0,8
6965,0,9
6966,0,10
6967,0,11
6968,0,12
6969,0,13
6970,0,14
6971,0,15
6972,0,16
6973,0,17
6974,0,18
6975,0,19
6976,0,20
6977,0,21
6978,0,22
6979,0,23
6980,0,24
6981,0,25
6982,0,26
6983,0,27
6984,0,28
6985,0,29
6986,0,30
6987,0,31
6988,0,32
6989,0,33
6990,0,34
6991,0,35
6992,0,36
6993,0,37
6994,0,38
6995,0,39
6996,0,40
6997,0,41
6998,0,42
6999,0,43
7000,0,44
7001,0,45
7002,0,46
7003,0,47
7004,0,48
7005,0,49
7006,0,50
7007,0,51
7008,0,52
7009,0,53
7010,0,54
7011,0,55
7012,0,56
7013,0,57
7014,0,58
7015,0,59
7016,0,60
7017,0,61
7018,0,62
7019,0,63
7020,0,64
7021,0,65
7022,0,66
7023,0,67
7024,0,68
7025,0,69
7026,0,70
7027,0,71
7028,0,72
7029,0,73
7030,0,74
7031,0,75
7032,0,76
7033,0,77
7034,0,78
7035,0,79
7036,0,80
7037,0,81
7038,0,82
7039,0,83
7040,0,84
7041,0,85
7042,0,86
7043,0,87
7044,0,88
7045,0,89
7046,0,90
7047,15,-90
7048,15,-89
7049,15,-88
7050,15,-87
7051,15,-86
7052,15,-85
7053,15,-84
7054,15,-83
7055,15,-82
7056,15,-81
7057,15,-80
7058,15,-79
7059,15,-78
7060,15,-77
7061,15,-76
7062,15,-75
7063,15,-74
7064,15,-73
7065,15,-72
7066,15,-71
7067,15,-70
7068,15,-69
7069,15,-68
7070,15,-67
7071,15,-66
7072,15,-65
7073,15,-64
7074,15,-63
7075,15,-62
7076,15,-61
7077,15,-60
7078,15,-59
7079,15,-58
7080,15,-57
7081,15,-56
7082,15,-55
7083,15,-54
7084,15,-53
7085,15,-52
7086,15,-51
7087,15,-50
7088,15,-49
7089,15,-48
7090,15,-47
7091,15,-46
7092,15,-45
7093,15,-44
7094,15,-43
7095,15,-42
7096,15,-41
7097,15,-40
7098,15,-39
7099,15,-38
7100,15,-37
7101,15,-36
7102,15,-35
7103,15,-34
7104,15,-33
7105,15,-32
7106,15,-31
7107,15,-30
7108,15,-29
7109,15,-28
7110,15,-27
7111,15,-26
7112,15,-25
7113,15,-24
7114,15,-23
7115,15,-22
7116,15,-21
7117,15,-20
7118,15,-19
7119,15,-18
7120,15,-17
7121,15,-16
7122,15,-15
7123,15,-14
7124,15,-13
7125,15,-12
7126,15,-11
7127,15,-10
7128,15,-9
7129,15,-8
7130,15,-7
7131,15,-6
7132,15,-5
7133,15,-4
7134,15,-3
7135,15,-2
7136,15,-1
7137,15,0
7138,15,1
7139,15,2
7140,15,3
7141,15,4
7142,15,5
7143,15,6
7144,15,7
7145,15,8
7146,15,9
7147,15,10
7148,15,11
7149,15,12
7150,15,13
7151,15,14
7152,15,15
7153,15,16
7154,15,17
7155,15,18
7156,15,19
7157,15,20
7158,15,21
7159,15,22
7160,15,23
7161,15,24
7162,15,25
7163,15,26
7164,15,27
7165,15,28
7166,15,29
7167,15,30
7168,15,31
7169,15,32
7170,15,33
7171,15,34
7172,15,35
7173,15,36
7174,15,37
7175,15,38
7176,15,39
7177,15,40
7178,15,41
7179,15,42
7180,15,43
7181,15,44
7182,15,45
7183,15,46
7184,15,47
7185,15,48
7186,15,49
7187,15,50
7188,15,51
7189,15,52
7190,15,53
7191,15,54
7192,15,55
7193,15,56
7194,15,57
7195,15,58
7196,15,59
7197,15,60
7198,15,61
7199,15,62
7200,15,63
7201,15,64
7202,15,65
7203,15,66
7204,15,67
7205,15,68
7206,15,69
7207,15,70
7208,15,71
7209,15,72
7210,15,73
7211,15,74
7212,15,75
7213,15,76
7214,15,77
7215,15,78
7216,15,79
7217,15,80
7218,15,81
7219,15,82
7220,15,83
7221,15,84
7222,15,85
7223,15,86
7224,15,87
7225,15,88
7226,15,89
7227,15,90
7228,30,-90
7229,30,-89
7230,30,-88
7231,30,-87
7232,30,-86
7233,30,-85
7234,30,-84
7235,30,-83
7236,30,-82
7237,30,-81
7238,30,-80
7239,30,-79
7240,30,-78
7241,30,-77
7242,30,-76
7243,30,-75
7244,30,-74
7245,30,-73
7246,30,-72
7247,30,-71
7248,30,-70
7249,30,-69
7250,30,-68
7251,30,-67
7252,30,-66
7253,30,-65
7254,30,-64
7255,30,-63
7256,30,-62
7257,30,-61
7258,30,-60
7259,30,-59
7260,30,-58
7261,30,-57
7262,30,-56
7263,30,-55
7264,30,-54
7265,30,-53
7266,30,-52
7267,30,-51
7268,30,-50
7269,30,-49
7270,30,-48
7271,30,-47
7272,30,-46
7273,30,-45
7274,30,-44
7275,30,-43
7276,30,-42
7277,30,-41
7278,30,-40
7279,30,-39
7280,30,-38
7281,30,-37
7282,30,-36
7283,30,-35
7284,30,-34
7285,30,-33
7286,30,-32
7287,30,-31
7288,30,-30
7289,30,-29
7290,30,-28
7291,30,-27
7292,30,-26
7293,30,-25
7294,30,-24
7295,30,-23
7296,30,-22
7297,30,-21
7298,30,-20
7299,30,-19
7300,30,-18
7301,30,-17
7302,30,-16
7303,30,-15
7304,30,-14
7305,30,-13
7306,30,-12
7307,30,-11
7308,30,-10
7309,30,-9
7310,30,-8
7311,30,-7
7312,30,-6
7313,30,-5
7314,30,-4
7315,30,-3
7316,30,-2
7317,30,-1
7318,30,0
7319,30,1
7320,30,2
7321,30,3
7322,30,4
7323,30,5
7324,30,6
7325,30,7
7326,30,8
7327,30,9
7328,30,10
7329,30,11
7330,30,12
7331,30,13
7332,30,14
7333,30,15
7334,30,16
7335,30,17
7336,30,18
7337,30,19
7338,30,20
7339,30,21
7340,30,22
7341,30,23
7342,30,24
7343,30,25
7344,30,26
7345,30,27
7346,30,28
7347,30,29
7348,30,30
7349,30,31
7350,30,32
7351,30,33
7352,30,34
7353,30,35
7354,30,36
7355,30,37
7356,30,38
7357,30,39
7358,30,40
7359,30,41
7360,30,42
7361,30,43
7362,30,44
7363,30,45
7364,30,46
7365,30,47
7366,30,48
7367,30,49
7368,30,50
7369,30,51
7370,30,52
7371,30,53
7372,30,54
7373,30,55
7374,30,56
7375,30,57
7376,30,58
7377,30,59
7378,30,60
7379,30,61
7380,30,62
7381,30,63
7382,30,64
7383,30,65
7384,30,66
7385,30,67
7386,30,68
7387,30,69
7388,30,70
7389,30,71
7390,30,72
7391,30,73
7392,30,74
7393,30,75
7394,30,76
7395,30,77
7396,30,78
7397,30,79
7398,30,80
7399,30,81
7400,30,82
7401,30,83
7402,30,84
7403,30,85
7404,30,86
7405,30,87
7406,30,88
7407,30,89
7408,30,90
7409,45,-90
7410,45,-89
7411,45,-88
7412,45,-87
7413,45,-86
7414,45,-85
7415,45,-84
7416,45,-83
7417,45,-82
7418,45,-81
7419,45,-80
7420,45,-79
7421,45,-78
7422,45,-77
7423,45,-76
7424,45,-75
7425,45,-74
7426,45,-73
7427,45,-72
7428,45,-71
7429,45,-70
7430,45,-69
7431,45,-68
7432,45,-67
7433,45,-66
7434,45,-65
7435,45,-64
7436,45,-63
7437,45,-62
7438,45,-61
7439,45,-60
7440,45,-59
7441,45,-58
7442,45,-57
7443,45,-56
7444,45,-55
7445,45,-54
7446,45,-53
7447,45,-52
7448,45,-51
7449,45,-50
7450,45,-49
7451,45,-48
7452,45,-47
7453,45,-46
7454,45,-45
7455,45,-44
7456,45,-43
7457,45,-42
7458,45,-41
7459,45,-40
7460,45,-39
7461,45,-38
7462,45,-37
7463,45,-36
7464,45,-35
7465,45,-34
7466,45,-33
7467,45,-32
7468,45,-31
7469,45,-30
7470,45,-29
7471,45,-28
7472,45,-27
7473,45,-26
7474,45,-25
7475,45,-24
7476,45,-23
7477,45,-22
7478,45,-21
7479,45,-20
7480,45,-19
7481,45,-18
7482,45,-17
7483,45,-16
7484,45,-15
7485,45,-14
7486,45,-13
7487,45,-12
7488,45,-11
7489,45,-10
7490,45,-9
7491,45,-8
7492,45,-7
7493,45,-6
7494,45,-5
7495,45,-4
7496,45,-3
7497,45,-2
7498,45,-1
7499,45,0
7500,45,1
7501,45,2
7502,45,3
7503,45,4
7504,45,5
7505,45,6
7506,45,7
7507,45,8
7508,45,9
7509,45,10
7510,45,11
7511,45,12
7512,45,13
7513,45,14
7514,45,15
7515,45,16
7516,45,17
7517,45,18
7518,45,19
7519,45,20
7520,45,21
7521,45,22
7522,45,23
7523,45,24
7524,45,25
7525,45,26
7526,45,27
7527,45,28
7528,45,29
7529,45,30
7530,45,31
7531,45,32
7532,45,33
7533,45,34
7534,45,35
7535,45,36
7536,45,37
7537,45,38
7538,45,39
7539,45,40
7540,45,41
7541,45,42
7542,45,43
7543,45,44
7544,45,45
7545,45,46
7546,45,47
7547,45,48
7548,45,49
7549,45,50
7550,45,51
7551,45,52
7552,45,53
7553,45,54
7554,45,55
7555,45,56
7556,45,57
7557,45,58
7558,45,59
7559,45,60
7560,45,61
7561,45,62
7562,45,63
7563,45,64
7564,45,65
7565,45,66
7566,45,67
7567,45,68
7568,45,69
7569,45,70
7570,45,71
7571,45,72
7572,45,73
7573,45,74
7574,45,75
7575,45,76
7576,45,77
7577,45,78
7578,45,79
7579,45,80
7580,45,81
7581,45,82
7582,45,83
7583,45,84
7584,45,85
7585,45,86
7586,45,87
7587,45,88
7588,45,89
7589,45,90
7590,60,-90
7591,60,-89
7592,60,-88
7593,60,-87
7594,60,-86
7595,60,-85
7596,60,-84
7597,60,-83
7598,60,-82
7599,60,-81
7600,60,-80
7601,60,-79
7602,60,-78
7603,60,-77
7604,60,-76
7605,60,-75
7606,60,-74
7607,60,-73
7608,60,-72
7609,60,-71
7610,60,-70
7611,60,-69
7612,60,-68
7613,60,-67
7614,60,-66
7615,60,-65
7616,60,-64
7617,60,-63
7618,60,-62
7619,60,-61
7620,60,-60
7621,60,-59
7622,60,-58
7623,60,-57
7624,60,-56
7625,60,-55
7626,60,-54
7627,60,-53
7628,60,-52
7629,60,-51
7630,60,-50
7631,60,-49
7632,60,-48
7633,60,-47
7634,60,-46
7635,60,-45
7636,60,-44
7637,60,-43
7638,60,-42
7639,60,-41
7640,60,-40
7641,60,-39
7642,60,-38
7643,60,-37
7644,60,-36
7645,60,-35
7646,60,-34
7647,60,-33
7648,60,-32
7649,60,-31
7650,60,-30
7651,60,-29
7652,60,-28
7653,60,-27
7654,60,-26
7655,60,-25
7656,60,-24
7657,60,-23
7658,60,-22
7659,60,-21
7660,60,-20
7661,60,-19
7662,60,-18
7663,60,-17
7664,60,-16
7665,60,-15
7666,60,-14
7667,60,-13
7668,60,-12
7669,60,-11
7670,60,-10
7671,60,-9
7672,60,-8
7673,60,-7
7674,60,-6
7675,60,-5
7676,60,-4
7677,60,-3
7678,60,-2
7679,60,-1
7680,60,0
7681,60,1
7682,60,2
7683,60,3
7684,60,4
7685,60,5
7686,60,6
7687,60,7
7688,60,8
7689,60,9
7690,60,10
7691,60,11
7692,60,12
7693,60,13
7694,60,14
7695,60,15
7696,60,16
7697,60,17
7698,60,18
7699,60,19
7700,60,20
7701,60,21
7702,60,22
7703,60,23
7704,60,24
7705,60,25
7706,60,26
7707,60,27
7708,60,28
7709,60,29
7710,60,30
7711,60,31
7712,60,32
7713,60,33
7714,60,34
7715,60,35
7716,60,36
7717,60,37
7718,60,38
7719,60,39
7720,60,40
7721,60,41
7722,60,42
7723,60,43
7724,60,44
7725,60,45
7726,60,46
7727,60,47
7728,60,48
7729,60,49
7730,60,50
7731,60,51
7732,60,52
7733,60,53
7734,60,54
7735,60,55
7736,60,56
7737,60,57
7738,60,58
7739,60,59
7740,60,60
7741,60,61
7742,60,62
7743,60,63
7744,60,64
7745,60,65
7746,60,66
7747,60,67
7748,60,68
7749,60,69
7750,60,70
7751,60,71
7752,60,72
7753,60,73
7754,60,74
7755,60,75
7756,60,76
7757,60,77
7758,60,78
7759,60,79
7760,60,80
7761,60,81
7762,60,82
7763,60,83
7764,60,84
7765,60,85
7766,60,86
7767,60,87
7768,60,88
7769,60,89
7770,60,90
7771,75,-90
7772,75,-89
7773,75,-88
7774,75,-87
7775,75,-86
7776,75,-85
7777,75,-84
7778,75,-83
7779,75,-82
7780,75,-81
7781,75,-80
7782,75,-79
7783,75,-78
7784,75,-77
7785,75,-76
7786,75,-75
7787,75,-74
7788,75,-73
7789,75,-72
7790,75,-71
7791,75,-70
7792,75,-69
7793,75,-68
7794,75,-67
7795,75,-66
7796,75,-65
7797,75,-64
7798,75,-63
7799,75,-62
7800,75,-61
7801,75,-60
7802,75,-59
7803,75,-58
7804,75,-57
7805,75,-56
7806,75,-55
7807,75,-54
7808,75,-53
7809,75,-52
7810,75,-51
7811,75,-50
7812,75,-49
7813,75,-48
7814,75,-47
7815,75,-46
7816,75,-45
7817,75,-44
7818,75,-43
7819,75,-42
7820,75,-41
7821,75,-40
7822,75,-39
7823,75,-38
7824,75,-37
7825,75,-36
7826,75,-35
7827,75,-34
7828,75,-33
7829,75,-32
7830,75,-31
7831,75,-30
7832,75,-29
7833,75,-28
7834,75,-27
7835,75,-26
7836,75,-25
7837,75,-24
7838,75,-23
7839,75,-22
7840,75,-21
7841,75,-20
7842,75,-19
7843,75,-18
7844,75,-17
7845,75,-16
7846,75,-15
7847,75,-14
7848,75,-13
7849,75,-12
7850,75,-11
7851,75,-10
7852,75,-9
7853,75,-8
7854,75,-7
7855,75,-6
7856,75,-5
7857,75,-4
7858,75,-3
7859,75,-2
7860,75,-1
7861,75,0
7862,75,1
7863,75,2
7864,75,3
7865,75,4
7866,75,5
7867,75,6
7868,75,7
7869,75,8
7870,75,9
7871,75,10
7872,75,11
7873,75,12
7874,75,13
7875,75,14
7876,75,15
7877,75,16
7878,75,17
7879,75,18
7880,75,19
7881,75,20
7882,75,21
7883,75,22
7884,75,23
7885,75,24
7886,75,25
7887,75,26
7888,75,27
7889,75,28
7890,75,29
7891,75,30
7892,75,31
7893,75,32
7894,75,33
7895,75,34
7896,75,35
7897,75,36
7898,75,37
7899,75,38
7900,75,39
7901,75,40
7902,75,41
7903,75,42
7904,75,43
7905,75,44
7906,75,45
7907,75,46
7908,75,47
7909,75,48
7910,75,49
7911,75,50
7912,75,51
7913,75,52
7914,75,53
7915,75,54
7916,75,55
7917,75,56
7918,75,57
7919,75,58
7920,75,59
7921,75,60
7922,75,61
7923,75,62
7924,75,63
7925,75,64
7926,75,65
7927,75,66
7928,75,67
7929,75,68
7930,75,69
7931,75,70
7932,75,71
7933,75,72
7934,75,73
7935,75,74
7936,75,75
7937,75,76
7938,75,77
7939,75,78
7940,75,79
7941,75,80
7942,75,81
7943,75,82
7944,75,83
7945,75,84
7946,75,85
7947,75,86
7948,75,87
7949,75,88
7950,75,89
7951,75,90
7952,90,-90
7953,90,-89
7954,90,-88
7955,90,-87
7956,90,-86
7957,90,-85
7958,90,-84
7959,90,-83
7960,90,-82
7961,90,-81
7962,90,-80
7963,90,-79
7964,90,-78
7965,90,-77
7966,90,-76
7967,90,-75
7968,90,-74
7969,90,-73
7970,90,-72
7971,90,-71
7972,90,-70
7973,90,-69
7974,90,-68
7975,90,-67
7976,90,-66
7977,90,-65
7978,90,-64
7979,90,-63
7980,90,-62
7981,90,-61
7982,90,-60
7983,90,-59
7984,90,-58
7985,90,-57
7986,90,-56
7987,90,-55
7988,90,-54
7989,90,-53
7990,90,-52
7991,90,-51
7992,90,-50
7993,90,-49
7994,90,-48
7995,90,-47
7996,90,-46
7997,90,-45
7998,90,-44
7999,90,-43
8000,90,-42
8001,90,-41
8002,90,-40
8003,90,-39
8004,90,-38
8005,90,-37
8006,90,-36
8007,90,-35
8008,90,-34
8009,90,-33
8010,90,-32
8011,90,-31
8012,90,-30
8013,90,-29
8014,90,-28
8015,90,-27
8016,90,-26
8017,90,-25
8018,90,-24
8019,90,-23
8020,90,-22
8021,90,-21
8022,90,-20
8023,90,-19
8024,90,-18
8025,90,-17
8026,90,-16
8027,90,-15
8028,90,-14
8029,90,-13
8030,90,-12
8031,90,-11
8032,90,-10
8033,90,-9
8034,90,-8
8035,90,-7
8036,90,-6
8037,90,-5
8038,90,-4
8039,90,-3
8040,90,-2
8041,90,-1
8042,90,0
8043,90,1
8044,90,2
8045,90,3
8046,90,4
8047,90,5
8048,90,6
8049,90,7
8050,90,8
8051,90,9
8052,90,10
8053,90,11
8054,90,12
8055,90,13
8056,90,14
8057,90,15
8058,90,16
8059,90,17
8060,90,18
8061,90,19
8062,90,20
8063,90,21
8064,90,22
8065,90,23
8066,90,24
8067,90,25
8068,90,26
8069,90,27
8070,90,28
8071,90,29
8072,90,30
8073,90,31
8074,90,32
8075,90,33
8076,90,34
8077,90,35
8078,90,36
8079,90,37
8080,90,38
8081,90,39
8082,90,40
8083,90,41
8084,90,42
8085,90,43
8086,90,44
8087,90,45
8088,90,46
8089,90,47
8090,90,48
8091,90,49
8092,90,50
8093,90,51
8094,90,52
8095,90,53
8096,90,54
8097,90,55
8098,90,56
8099,90,57
8100,90,58
8101,90,59
8102,90,60
8103,90,61
8104,90,62
8105,90,63
8106,90,64
8107,90,65
8108,90,66
8109,90,67
8110,90,68
8111,90,69
8112,90,70
8113,90,71
8114,90,72
8115,90,73
8116,90,74
8117,90,75
8118,90,76
8119,90,77
8120,90,78
8121,90,79
8122,90,80
8123,90,81
8124,90,82
8125,90,83
8126,90,84
8127,90,85
8128,90,86
8129,90,87
8130,90,88
8131,90,89
8132,90,90
8133,105,-90
8134,105,-89
8135,105,-88
8136,105,-87
8137,105,-86
8138,105,-85
8139,105,-84
8140,105,-83
8141,105,-82
8142,105,-81
8143,105,-80
8144,105,-79
8145,105,-78
8146,105,-77
8147,105,-76
8148,105,-75
8149,105,-74
8150,105,-73
8151,105,-72
8152,105,-71
8153,105,-70
8154,105,-69
8155,105,-68
8156,105,-67
8157,105,-66
8158,105,-65
8159,105,-64
8160,105,-63
8161,105,-62
8162,105,-61
8163,105,-60
8164,105,-59
8165,105,-58
8166,105,-57
8167,105,-56
8168,105,-55
8169,105,-54
8170,105,-53
8171,105,-52
8172,105,-51
8173,105,-50
8174,105,-49
8175,105,-48
8176,105,-47
8177,105,-46
8178,105,-45
8179,105,-44
8180,105,-43
8181,105,-42
8182,105,-41
8183,105,-40
8184,105,-39
8185,105,-38
8186,105,-37
8187,105,-36
8188,105,-35
8189,105,-34
8190,105,-33
8191,105,-32
8192,105,-31
8193,105,-30
8194,105,-29
8195,105,-28
8196,105,-27
8197,105,-26
8198,105,-25
8199,105,-24
8200,105,-23
8201,105,-22
8202,105,-21
8203,105,-20
8204,105,-19
8205,105,-18
8206,105,-17
8207,105,-16
8208,105,-15
8209,105,-14
8210,105,-13
8211,105,-12
8212,105,-11
8213,105,-10
8214,105,-9
8215,105,-8
8216,105,-7
8217,105,-6
8218,105,-5
8219,105,-4
8220,105,-3
8221,105,-2
8222,105,-1
8223,105,0
8224,105,1
8225,105,2
8226,105,3
8227,105,4
8228,105,5
8229,105,6
8230,105,7
8231,105,8
8232,105,9
8233,105,10
8234,105,11
8235,105,12
8236,105,13
8237,105,14
8238,105,15
8239,105,16
8240,105,17
8241,105,18
8242,105,19
8243,105,20
8244,105,21
8245,105,22
8246,105,23
8247,105,24
8248,105,25
8249,105,26
8250,105,27
8251,105,28
8252,105,29
8253,105,30
8254,105,31
8255,105,32
8256,105,33
8257,105,34
8258,105,35
8259,105,36
8260,105,37
8261,105,38
8262,105,39
8263,105,40
8264,105,41
8265,105,42
8266,105,43
8267,105,44
8268,105,45
8269,105,46
8270,105,47
8271,105,48
8272,105,49
8273,105,50
8274,105,51
8275,105,52
8276,105,53
8277,105,54
